DATE,SHARE_CODE,ISSUER_NAME,INVESTOR_NAME,INVESTOR_TYPE,LOCAL_FOREIGN,NATIONALITY,DOMICILE,HOLDINGS_SCRIPLESS,HOLDINGS_SCRIP,TOTAL_HOLDING_SHARES,PERCENTAGE
02-27-26,LTLS,LAUTAN LUAS Tbk,Resources Fortune LTD,OT,A,,BRITISH INDIAN OCEAN TERRITORY,19.078000000000,0,19.078000000000,"0.0,22"
02-27-26,LUCK,SENTRAL MITRA INFORMATIKA Tbk,CAROLINE HIMAWATI HIDAJAT,ID,L,INDONESIAN,INDONESIA,208.998000000000,0,208.998000000000,"0.0,20"
02-27-26,LUCK,SENTRAL MITRA INFORMATIKA Tbk,SERIAL SYSTEM INTERNATIONAL PTE. LTD.,CP,A,,SINGAPORE,106.889000000000,0,106.889000000000,"14.0,93"
02-27-26,LUCK,SENTRAL MITRA INFORMATIKA Tbk,CHRISTINE HERAWATI,ID,L,INDONESIAN,INDONESIA,104.499000000000,0,104.499000000000,14.0000000
02-27-26,LUCK,SENTRAL MITRA INFORMATIKA Tbk,JOSEPHINE HANDAYANI HIDAJAT,ID,L,INDONESIAN,INDONESIA,104.499000000000,0,104.499000000000,14.0000000
02-27-26,LUCK,SENTRAL MITRA INFORMATIKA Tbk,CGS INTERNATIONAL SECURITIES SINGAPORE PTE LTD,IB,A,,SINGAPORE,13.649000000000,0,13.649000000000,"1.0,91"
02-27-26,LUCY,LIMA DUA LIMA TIGA Tbk,PT DELTA WIBAWA BERSAMA,CP,L,,INDONESIA,900.1410.542,0,900.1410.542,"0.0,42"
02-27-26,LUCY,LIMA DUA LIMA TIGA Tbk,DIMAS WIBOWO,ID,L,INDONESIAN,INDONESIA,383.5840.486,0,383.5840.486,"0.0,32"
02-27-26,LUCY,LIMA DUA LIMA TIGA Tbk,HARTONO SUKIRYA,ID,L,INDONESIAN,INDONESIA,45.241000000000,0,45.241000000000,"2.0,99"
02-27-26,LUCY,LIMA DUA LIMA TIGA Tbk,MARRITA ERHAR,ID,L,INDONESIAN,INDONESIA,31.871000000000,0,31.871000000000,2.0000000
02-27-26,LUCY,LIMA DUA LIMA TIGA Tbk,NUGRAHANING DYAH LARASATI,ID,L,INDONESIAN,INDONESIA,21.49000000000,0,21.49000000000,"0.0,42"
02-27-26,LUCY,LIMA DUA LIMA TIGA Tbk,AGUNG PURNOMO,ID,L,INDONESIAN,INDONESIA,19.486000000000,0,19.486000000000,"0.0,29"
02-27-26,LUCY,LIMA DUA LIMA TIGA Tbk,REFIN SATRIO,ID,L,INDONESIAN,INDONESIA,18.155000000000,0,18.155000000000,"0.0,20"
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,JAKSA AGUNG MUDA BIDANG TINDAK PIDANA KHUSUS KEJAKSAAN REPUBLIK INDONESIA KEJAKSAAN REPUBLIK INDONESIA,OT,L,,INDONESIA,2.554.310.600,0,2.554.310.600,"0.0,62"
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,BP2S SINGAPORE/BNP PARIBAS SINGAPORE BRANCH WEALTH MANAGEMENT/PT SALIGADING BERSAMA,CP,L,,INDONESIA,2.329.493.800,0,2.329.493.800,"15.0,16"
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,FRANCIS INDARTO,ID,L,INDONESIAN,INDONESIA,1.064.850.000,0,1.064.850.000,"6.0,93"
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,REKSA DANA NARADA SAHAM INDONESIA,MF,L,,INDONESIA,751.862000000000,0,751.862000000000,"4.0,89"
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,REKSA DANA NARADA SAHAM INDONESIA II,MF,L,,INDONESIA,639.663000000000,0,639.663000000000,"4.0,16"
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,REKSA DANA EMCO MANTAP,MF,L,,INDONESIA,614.528000000000,0,614.528000000000,4.0000000
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT. ASABRI,IS,L,,INDONESIA,574.7940.326,0,574.7940.326,"3.0,74"
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,YOHANES HALIM,ID,L,INDONESIAN,INDONESIA,545.935000000000,0,545.935000000000,"3.0,55"
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,REKSA DANA NARADA CAMPURAN I,MF,L,,INDONESIA,529.456000000000,0,529.456000000000,"3.0,45"
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,"BANK DANAMON INDONESIA Tbk, PT - REGISTRAR",IB,L,,INDONESIA,489.9050.741,0,489.9050.741,"3.0,19"
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,"JAF ASIA INVESTMENT, PT",CP,L,,INDONESIA,432.065000000000,0,432.065000000000,"2.0,81"
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,PT. Sejahtera Mahkota Persada,CP,L,,INDONESIA,326.8000000000,0,326.8000000000,"2.0,13"
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,REKSA DANA PACIFIC EQUITY GROWTH FUND,MF,L,,INDONESIA,300.000000000,0,300.000000000,"1.0,95"
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,ANDREW NUGROHO SOEJANTO,ID,L,INDONESIAN,INDONESIA,200.000000000,0,200.000000000,1.0000000
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,REKSA DANA MINNA PADI PASOPATI SAHAM,MF,L,,INDONESIA,178.790.653,0,178.790.653,"1.0,16"
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,PT ASURANSI PURNA ARTANUGRAHA,IS,L,,INDONESIA,160.000000000,0,160.000000000,1.000004
02-27-26,MABA,MARGA ABHINAYA ABADI Tbk,REKSA DANA MINNA PADI PRINGGONDANI SAHAM,MF,L,,INDONESIA,156.550000027,0,156.550000027,"0.0,02"
02-27-26,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,PT. Santika Griya Persada,CP,L,,INDONESIA,03-31-00,0,03-31-00,50.0000000
02-27-26,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,PT YABES PLANTATION INTERNATIONAL,CP,L,,INDONESIA,1.421.361.800,0,1.421.361.800,"15.0,79"
02-27-26,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,DANA PENSIUN KARYAWAN PANIN BANK,PF,L,,INDONESIA,600.000000000,0,600.000000000,"6.0,67"
02-27-26,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,LIONG JUEN FAT,ID,L,INDONESIAN,,274.535000000000,0,274.535000000000,3.000005
02-27-26,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,HEROWIRATNO GUNAWAN,ID,L,INDONESIAN,INDONESIA,178.26000000000,0,178.26000000000,"1.0,98"
02-27-26,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,Ruddy Taufiq,ID,L,INDONESIAN,,165.385000000000,0,165.385000000000,"1.0,84"
02-27-26,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,JERRY KAMSUN,ID,L,INDONESIAN,,119.677000000000,0,119.677000000000,"1.0,33"
02-27-26,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,MAHARI SUBAJA,ID,L,INDONESIAN,,108.671000000000,0,108.671000000000,"0.0,21"
02-27-26,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,EDIKA AGUNG MANDIRI PT,CP,L,,INDONESIA,0,04-30-50,04-30-50,34.0000000
02-27-26,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,YENNY HAMIDAH KOEAN,ID,L,INDONESIAN,INDONESIA,259.416000000000,12-31-49,1.509.416.200,9.000006
02-27-26,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,DIAH ASRININGPURI SUGIANTO,ID,L,INDONESIAN,INDONESIA,36.853000000000,12-31-49,1.286.853.300,"0.0,72"
02-27-26,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,EKA ROSITA KASIH,ID,L,INDONESIAN,INDONESIA,0,12-31-49,12-31-49,7.0000000
02-27-26,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,ARIEF SUGIANTO,ID,L,INDONESIAN,INDONESIA,0,12-31-49,12-31-49,7.0000000
02-27-26,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,LOW TUCK KWONG,ID,L,INDONESIAN,INDONESIA,770.165000000000,0,770.165000000000,"0.0,62"
02-27-26,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,LOW YI NGO,ID,L,SINGAPOREAN,INDONESIA,700.000000000,0,700.000000000,"0.0,20"
02-27-26,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,HANDY GLIVIRGO,ID,L,INDONESIAN,INDONESIA,60.271000000000,625.000000000,685.271000000000,"4.0,11"
02-27-26,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,MUHAMMAD AKBAR,ID,L,INDONESIAN,INDONESIA,0,625.000000000,625.000000000,"3.0,75"
02-27-26,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,HERMAN KUSNANTO KASIH T,ID,L,INDONESIAN,INDONESIA,0,500.000000000,500.000000000,3.0000000
02-27-26,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,MANDIRI HERINDO ADIPERKASA TBK PT,CP,L,,INDONESIA,271.03000000000,0,271.03000000000,"1.0,63"
02-27-26,MAIN,MALINDO FEEDMILL Tbk,DRAGON AMITY PTE LTD,CP,A,,SINGAPORE,1.282.143.142,0,1.282.143.142,"0.0,27"
02-27-26,MAIN,MALINDO FEEDMILL Tbk,PT CORIN INVESTA CORPORA,CP,L,,INDONESIA,112.82000000000,0,112.82000000000,5.000004
02-27-26,MAIN,MALINDO FEEDMILL Tbk,UOB KAY HIAN PRIVATE LIMITED,SC,A,,SINGAPORE,76.5530.913,0,76.5530.913,"0.0,42"
02-27-26,MAIN,MALINDO FEEDMILL Tbk,LAU JOO PERN,ID,A,MALAYSIAN,MALAYSIA,58.6550.133,0,58.6550.133,"0.0,62"
02-27-26,MAIN,MALINDO FEEDMILL Tbk,BANK OF SINGAPORE LIMITED,IB,A,,SINGAPORE,57.2820.295,0,57.2820.295,"2.0,56"
02-27-26,MAIN,MALINDO FEEDMILL Tbk,PT LEONG HUP JAYAINDO,CP,L,,INDONESIA,44.559000000000,0,44.559000000000,"1.0,99"
02-27-26,MAIN,MALINDO FEEDMILL Tbk,LENNY MAGDALENA JOHAN,ID,L,INDONESIAN,INDONESIA,40.991000000000,0,40.991000000000,"1.0,83"
02-27-26,MAIN,MALINDO FEEDMILL Tbk,LAU JOO HONG,ID,A,MALAYSIAN,MALAYSIA,36.5180.885,0,36.5180.885,"1.0,63"
02-27-26,MAIN,MALINDO FEEDMILL Tbk,LAI CHONG KOO,ID,A,MALAYSIAN,,28.6640.333,0,28.6640.333,"0.0,28"
02-27-26,MAIN,MALINDO FEEDMILL Tbk,Lau Joo Yong,ID,A,MALAYSIAN,MALAYSIA,28.4780.333,0,28.4780.333,"0.0,27"
02-27-26,MAIN,MALINDO FEEDMILL Tbk,LO KHENG HONG. DRS,ID,L,INDONESIAN,INDONESIA,27.656000000000,0,27.656000000000,"0.0,24"
02-27-26,MAIN,MALINDO FEEDMILL Tbk,LAU WEE FONG,ID,A,MALAYSIAN,MALAYSIA,26.2390.333,0,26.2390.333,"1.0,17"
02-27-26,MAIN,MALINDO FEEDMILL Tbk,MAYBANK SECURITIES PTE. LTD.,SC,A,,SINGAPORE,22.5410.963,0,22.5410.963,1.000001
02-27-26,MANG,MANGGUNG POLAHRAYA Tbk,MOHAMAD REZA PAHLEVI,ID,L,INDONESIAN,INDONESIA,01-31-80,0,01-31-80,"54.0,56"
02-27-26,MANG,MANGGUNG POLAHRAYA Tbk,WIWIK ROBIATUL ADAWIYAH,ID,L,INDONESIAN,INDONESIA,365.000000000,0,365.000000000,"9.0,57"
02-27-26,MANG,MANGGUNG POLAHRAYA Tbk,NI KETUT MARIANI,ID,L,INDONESIAN,INDONESIA,345.000000000,0,345.000000000,9.000005
02-27-26,MANG,MANGGUNG POLAHRAYA Tbk,IR NIAZIE GANI MSC,ID,L,INDONESIAN,INDONESIA,0,260.000000000,260.000000000,"0.0,82"
02-27-26,MANG,MANGGUNG POLAHRAYA Tbk,AHMAD REZA SEPTIAN SE,ID,L,INDONESIAN,INDONESIA,91.584000000000,0,91.584000000000,2.0000000
02-27-26,MANG,MANGGUNG POLAHRAYA Tbk,AFIANSYAH HARAHAP,ID,L,INDONESIAN,INDONESIA,72.344000000000,0,72.344000000000,1.0000000
02-27-26,MANG,MANGGUNG POLAHRAYA Tbk,TRIESTA MILANITA,ID,L,INDONESIAN,INDONESIA,63.673000000000,0,63.673000000000,"1.0,67"
02-27-26,MANG,MANGGUNG POLAHRAYA Tbk,JOSHUA KRISEKAPUTRA,ID,L,INDONESIAN,INDONESIA,62.439000000000,0,62.439000000000,"1.0,64"
02-27-26,MANG,MANGGUNG POLAHRAYA Tbk,FITRIA SEFTIANY,ID,L,INDONESIAN,INDONESIA,57.479000000000,0,57.479000000000,"1.0,51"
02-27-26,MANG,MANGGUNG POLAHRAYA Tbk,SAYIDUL FIKRI,ID,L,INDONESIAN,INDONESIA,47.702000000000,0,47.702000000000,"0.0,25"
02-27-26,MAPA,MAP AKTIF ADIPERKASA Tbk,"MITRA ADIPERKASA, TBK, PT",CP,L,,INDONESIA,3.995000000000,19.614.990.800,19.618.986.600,"68.0,83"
02-27-26,MAPA,MAP AKTIF ADIPERKASA Tbk,NTASIAN DISCOVERY MASTER FUND,MF,A,,CAYMAN ISLANDS,633.836000000000,0,633.836000000000,"0.0,22"
02-27-26,MAPA,MAP AKTIF ADIPERKASA Tbk,PT PRUDENTIAL LIFE ASSURANCE,IS,L,,INDONESIA,402.35000000000,0,402.35000000000,"1.0,41"
02-27-26,MAPA,MAP AKTIF ADIPERKASA Tbk,PLATINUM ASIA FUND,MF,A,,AUSTRALIA,372.9810.689,0,372.9810.689,"1.0,31"
02-27-26,MAPA,MAP AKTIF ADIPERKASA Tbk,STANDARD CHARTERED BANK SINGAPORE S/A SIXTEENTH STREET ASIAN GEMS FUND ID134041400003,OT,A,,CAYMAN ISLANDS,312.812000000000,0,312.812000000000,1.0000000
02-27-26,MAPB,MAP BOGA ADIPERKASA Tbk,"MITRA ADIPERKASA, TBK, PT",CP,L,,INDONESIA,27.607000000000,1.691.197.138,1.718.804.138,"71.0,98"
02-27-26,MAPB,MAP BOGA ADIPERKASA Tbk,GA ROBUSTA F&B COMPANY PTE. LTD.,CP,A,,SINGAPORE,480.8340.533,0,480.8340.533,"20.0,14"
02-27-26,MAPB,MAP BOGA ADIPERKASA Tbk,UOB KAY HIAN PRIVATE LIMITED,SC,A,,SINGAPORE,76.000000000,0,76.000000000,"3.0,18"
02-27-26,MAPB,MAP BOGA ADIPERKASA Tbk,PT. LUMBUNG ALAM SENTOSA,CP,L,,INDONESIA,68.000000000,0,68.000000000,"2.0,85"
02-27-26,MAPI,MITRA ADIPERKASA Tbk,PT SATYA MULIA GEMA GEMILANG,CP,L,,INDONESIA,07-31-66,0,07-31-66,51.0000000
02-27-26,MAPI,MITRA ADIPERKASA Tbk,DJS KETENAGAKERJAAN PROGRAM JAMINAN PENSIUN,IS,L,,INDONESIA,624.075000000000,0,624.075000000000,"3.0,76"
02-27-26,MAPI,MITRA ADIPERKASA Tbk,LETKO BROSSEAU EMERGING MARKETS EQUITY FUND,MF,A,,CANADA,396.7690.375,0,396.7690.375,"2.0,39"
02-27-26,MAPI,MITRA ADIPERKASA Tbk,EMPLOYEES PROVIDENT FUND BOARD,PF,A,,MALAYSIA,371.435000000000,0,371.435000000000,"0.0,24"
02-27-26,MAPI,MITRA ADIPERKASA Tbk,PT PRUDENTIAL LIFE ASSURANCE,IS,L,,INDONESIA,295.792000000000,0,295.792000000000,"1.0,78"
02-27-26,MAPI,MITRA ADIPERKASA Tbk,LANNEBO GLOBAL,MF,A,,SWEDEN,268.51000000000,0,268.51000000000,"0.0,62"
02-27-26,MAPI,MITRA ADIPERKASA Tbk,BANK OF SINGAPORE LIMITED,IB,A,,SINGAPORE,244.239000000000,0,244.239000000000,"1.0,47"
02-27-26,MAPI,MITRA ADIPERKASA Tbk,FONDITALIA,MF,A,,LUXEMBOURG,182.0280.152,0,182.0280.152,1.0000000
02-27-26,MAPI,MITRA ADIPERKASA Tbk,GOVERNMENT OF NORWAY,OT,A,,NORWAY,175.632000000000,0,175.632000000000,1.000006
02-27-26,MARI,MAHAKA RADIO INTEGRA Tbk,PT. Beyond Media,CP,L,,INDONESIA,2.119.299.600,0,2.119.299.600,"40.0,35"
02-27-26,MARI,MAHAKA RADIO INTEGRA Tbk,"MAHAKA MEDIA TBK, PT",CP,L,,INDONESIA,847.7260.874,0,847.7260.874,"16.0,14"
02-27-26,MARK,MARK DYNAMICS INDONESIA Tbk,TECABLE (HK) CO. LIMITED,OT,A,,HONG KONG,166.7520000061,1.444.078.428,1.610.830.489,"42.0,39"
02-27-26,MARK,MARK DYNAMICS INDONESIA Tbk,PT DYNA CAPITAL INDO,CP,L,,INDONESIA,786.4130000062,0,786.4130000062,20.0000000
02-27-26,MARK,MARK DYNAMICS INDONESIA Tbk,PT MARK CAPITAL INDO,CP,L,,INDONESIA,584.9570.747,0,584.9570.747,"15.0,39"
02-27-26,MARK,MARK DYNAMICS INDONESIA Tbk,CGS INTERNATIONAL SECURITIES SINGAPORE PTE LTD,IB,A,,SINGAPORE,181.2000000000,0,181.2000000000,"4.0,77"
02-27-26,MARK,MARK DYNAMICS INDONESIA Tbk,SUTIYOSO BIN RISMAN,ID,L,INDONESIAN,INDONESIA,51.92000000000,0,51.92000000000,"1.0,37"
02-27-26,MASB,BANK MULTIARTA SENTOSA Tbk,DANABINA SENTANA,CP,L,,,0,738.5000000000,738.5000000000,"52.0,67"
02-27-26,MASB,BANK MULTIARTA SENTOSA Tbk,MULTI ANEKADANA SAKTI,CP,L,,,0,263.75000000000,263.75000000000,"18.0,81"
02-27-26,MASB,BANK MULTIARTA SENTOSA Tbk,UOB KAY HIAN PRIVATE LIMITED,SC,A,,SINGAPORE,63.25000000000,0,63.25000000000,"4.0,51"
02-27-26,MASB,BANK MULTIARTA SENTOSA Tbk,PT FUGUI FLOUR AND GRAIN INDONESIA,CP,L,,INDONESIA,55.368000000000,0,55.368000000000,"3.0,95"
02-27-26,MASB,BANK MULTIARTA SENTOSA Tbk,PT WINGS SURYA,CP,L,,INDONESIA,53.841000000000,0,53.841000000000,"3.0,84"
02-27-26,MASB,BANK MULTIARTA SENTOSA Tbk,PT Lumbung Artakencana,CP,L,,INDONESIA,44.562000000000,0,44.562000000000,"3.0,18"
02-27-26,MASB,BANK MULTIARTA SENTOSA Tbk,PT Alas Pusaka,CP,L,,INDONESIA,36.972000000000,0,36.972000000000,"2.0,64"
02-27-26,MASB,BANK MULTIARTA SENTOSA Tbk,PT Mitrajaya Ekaprana,CP,L,,INDONESIA,32.309000000000,0,32.309000000000,2.0000000
02-27-26,MASB,BANK MULTIARTA SENTOSA Tbk,PT HALIM SAKTI,CP,L,,INDONESIA,3.66000000000,21.1000000000,24.76000000000,"1.0,77"
02-27-26,MASB,BANK MULTIARTA SENTOSA Tbk,SARVOCHA HOLDINGS PTE LTD,CP,A,,SINGAPORE,17.3000000000,0,17.3000000000,"0.0,23"
02-27-26,MAXI,MAXINDO KARYA ANUGERAH Tbk,PT BINTANG MULIA GEMILANG,CP,L,,INDONESIA,2.964.750.000,0,2.964.750.000,"30.0,85"
02-27-26,MAXI,MAXINDO KARYA ANUGERAH Tbk,PT KARYA NUSA PERDANA,CP,L,,INDONESIA,2.901.859.300,0,2.901.859.300,"0.0,20"
02-27-26,MAXI,MAXINDO KARYA ANUGERAH Tbk,PT AKASIA MAS INVESTAMA,CP,L,,INDONESIA,921.555000000000,0,921.555000000000,"9.0,59"
02-27-26,MAXI,MAXINDO KARYA ANUGERAH Tbk,ESTA PRIMA INVESTAMA PT,CP,L,,INDONESIA,680.343000000000,0,680.343000000000,7.000008
02-27-26,MAXI,MAXINDO KARYA ANUGERAH Tbk,PT DALLES CAPITAL ASIA,CP,L,,INDONESIA,250.000000000,0,250.000000000,2.0000000
02-27-26,MAXI,MAXINDO KARYA ANUGERAH Tbk,FREDDY SOEJANDY,ID,L,INDONESIAN,INDONESIA,181.998000000000,0,181.998000000000,"1.0,89"
02-27-26,MAXI,MAXINDO KARYA ANUGERAH Tbk,TINA IRAWATY,ID,L,INDONESIAN,INDONESIA,182.0300000009,0,182.0300000009,"1.0,89"
02-27-26,MAXI,MAXINDO KARYA ANUGERAH Tbk,HARIATI TUPANG,ID,L,INDONESIAN,INDONESIA,159.157000000000,0,159.157000000000,"1.0,66"
02-27-26,MAXI,MAXINDO KARYA ANUGERAH Tbk,HARRY ISTIANTO,ID,L,INDONESIAN,INDONESIA,148.747000000000,0,148.747000000000,"1.0,55"
02-27-26,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,MAYAPADA KARUNIA PT,,,,,0,6.323.076.332,06-23-26,"24.0,16"
02-27-26,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,TAHIR,,,,,1.282.039.477,3.779.416.294,5.061.455.771,"19.0,34"
02-27-26,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,MAYAPADA KASIH PT,,,,,0,3.213.222.707,3.213.222.707,"0.0,28"
02-27-26,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,CATHAY LIFE INSURANCE CO LTD,IS,A,,"TAIWAN, PROVINCE OF CHINA",2.244.483.676,0,2.244.483.676,"8.0,58"
02-27-26,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,GATSU GRIYA MEGATAMA,CP,L,,,0,2.290.586.666,2.290.586.666,"8.0,75"
02-27-26,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,CGS INTERNATIONAL SECURITIES SINGAPORE PTE LTD,IB,A,,SINGAPORE,12-31-99,0,12-31-99,"4.0,59"
02-27-26,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,JONATHAN TAHIR,ID,L,INDONESIAN,INDONESIA,81.273000000000,1.461.133.523,1.542.407.023,"5.0,89"
02-27-26,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,UNITY RISE LIMITED,CP,A,,"VIRGIN ISLANDS, BRITISH",864.7240.845,0,864.7240.845,3.0000000
02-27-26,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,GALASCO INVESTMENTS LIMITED,CP,A,,"VIRGIN ISLANDS, BRITISH",860.2340.661,0,860.2340.661,"0.0,29"
02-27-26,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,WINGFIELD GLOBAL TRADING PTE.LTD.,CP,A,,SINGAPORE,576.940.936,0,576.940.936,"0.0,20"
02-27-26,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,BRILLIANT BAZAAR PTE LTD,CP,A,,SINGAPORE,560.1890.546,0,560.1890.546,"2.0,14"
02-27-26,MBAP,MITRABARA ADIPERDANA Tbk,PT WAHANA SENTOSA CEMERLANG,CP,L,,INDONESIA,110.454000000000,625.9080.692,736.3630.152,60.0000000
02-27-26,MBAP,MITRABARA ADIPERDANA Tbk,PT WAHANA BATUBARA INDONESIA,CP,L,,INDONESIA,368.181000000000,0,368.181000000000,30.0000000
02-27-26,MBAP,MITRABARA ADIPERDANA Tbk,MAYBANK SINGAPORE LIMITED,IB,A,,SINGAPORE,50.731000000000,0,50.731000000000,"4.0,13"
02-27-26,MBAP,MITRABARA ADIPERDANA Tbk,GHAN DJOE HIANG,ID,L,INDONESIAN,INDONESIA,21.796000000000,0,21.796000000000,"1.0,78"
02-27-26,MBMA,MERDEKA BATTERY MATERIALS Tbk,"MERDEKA ENERGI NUSANTARA, PT",CP,L,,INDONESIA,54.045.287.677,0,54.045.287.677,50.000004
02-27-26,MBMA,MERDEKA BATTERY MATERIALS Tbk,HUAYONG INTERNATIONAL (HONG KONG) LIMITED,CP,A,,HONG KONG,0,8.149.060.000,8.149.060.000,"7.0,55"
02-27-26,MBMA,MERDEKA BATTERY MATERIALS Tbk,PT. ALAM PERMAI,CP,L,,INDONESIA,5.896.520.600,0,5.896.520.600,"5.0,46"
02-27-26,MBMA,MERDEKA BATTERY MATERIALS Tbk,PT PRIMA LANGIT NUSANTARA,CP,L,,INDONESIA,4.375.685.723,0,4.375.685.723,4.000005
02-27-26,MBMA,MERDEKA BATTERY MATERIALS Tbk,GOSSET HOLDINGS LIMITED,CP,A,,"VIRGIN ISLANDS, BRITISH",3.561.500.700,0,3.561.500.700,3.0000000
02-27-26,MBMA,MERDEKA BATTERY MATERIALS Tbk,FORTUNE GEMS INVESTMENTS LIMITED,CP,A,,"VIRGIN ISLANDS, BRITISH",3.134.582.300,0,3.134.582.300,2.0000000
02-27-26,MBMA,MERDEKA BATTERY MATERIALS Tbk,PT PRIMA PUNCAK MULIA,CP,L,,INDONESIA,2.937.380.000,0,2.937.380.000,"0.0,72"
02-27-26,MBMA,MERDEKA BATTERY MATERIALS Tbk,PHILIP SUWARDI PURNAMA,ID,L,INDONESIAN,INDONESIA,2.522.119.200,0,2.522.119.200,"2.0,34"
02-27-26,MBMA,MERDEKA BATTERY MATERIALS Tbk,GARIBALDI THOHIR,ID,L,INDONESIAN,INDONESIA,2.440.854.681,0,2.440.854.681,"0.0,26"
02-27-26,MBMA,MERDEKA BATTERY MATERIALS Tbk,WINATO KARTONO,ID,L,INDONESIAN,INDONESIA,2.192.848.313,0,2.192.848.313,2.000003
02-27-26,MBMA,MERDEKA BATTERY MATERIALS Tbk,PT. SUWARNA ARTA MANDIRI,CP,L,,INDONESIA,2.114.430.000,0,2.114.430.000,"1.0,96"
02-27-26,MBMA,MERDEKA BATTERY MATERIALS Tbk,EDWIN SOERYADJAYA,ID,L,INDONESIAN,INDONESIA,1.836.504.100,0,1.836.504.100,1.0000000
02-27-26,MBMA,MERDEKA BATTERY MATERIALS Tbk,SANDPIPER GLOBAL FUND,IB,A,,CAYMAN ISLANDS,1.149.060.000,0,1.149.060.000,1.000006
02-27-26,MBMA,MERDEKA BATTERY MATERIALS Tbk,HARDI WIJAYA LIONG,ID,L,INDONESIAN,INDONESIA,1.123.774.528,0,1.123.774.528,1.000004
02-27-26,MBSS,MITRABAHTERA SEGARA SEJATI Tbk,PT GALLEY ADHIKA ARNAWAMA,CP,L,,INDONESIA,1.443.766.800,0,1.443.766.800,82.0000000
02-27-26,MBSS,MITRABAHTERA SEGARA SEJATI Tbk,SUWANTARA GOTAMA,ID,A,INDONESIAN,SINGAPORE,42.289000000000,0,42.289000000000,"0.0,42"
02-27-26,MBTO,MARTINA BERTO Tbk,MARTHANA MEGAHAYU INTI,OT,L,,,0,714.999000000000,714.999000000000,"0.0,82"
02-27-26,MBTO,MARTINA BERTO Tbk,PT YULIE SEKURITAS INDONESIA TBK,SC,L,,INDONESIA,33.895000000000,0,33.895000000000,"3.0,17"
02-27-26,MBTO,MARTINA BERTO Tbk,SIAUW YUNUS SUBANDI,ID,L,INDONESIAN,INDONESIA,28.615000000000,0,28.615000000000,"2.0,67"
02-27-26,MBTO,MARTINA BERTO Tbk,ADRIANUS ROMANG SURIAT,ID,L,INDONESIAN,,18.646000000000,0,18.646000000000,"1.0,74"
02-27-26,MBTO,MARTINA BERTO Tbk,CHANDRA SUGIONO,ID,L,INDONESIAN,INDONESIA,14.173000000000,0,14.173000000000,"0.0,32"
02-27-26,MBTO,MARTINA BERTO Tbk,JUNIARTO KURNIAWAN,ID,L,INDONESIAN,,12.131000000000,0,12.131000000000,"1.0,13"
02-27-26,MCAS,M CASH INTEGRASI Tbk,PT. 1 INTI DOT COM,CP,L,,INDONESIA,116.992000000000,0,116.992000000000,"13.0,48"
